"GEO_ID","NAME","P009001","P009002","P009003","P009004","P009005","P009006","P009007","P009008","P009009","P009010","P009011","P009012","P009013","P009014","P009015","P009016","P009017","P009018","P009019","P009020","P009021","P009022","P009023","P009024","P009025","P009026","P009027","P009028","P009029","P009030","P009031","P009032","P009033","P009034","P009035","P009036","P009037","P009038","P009039","P009040","P009041","P009042","P009043","P009044","P009045","P009046","P009047","P009048","P009049","P009050","P009051","P009052","P009053","P009054","P009055","P009056","P009057","P009058","P009059","P009060","P009061","P009062","P009063","P009064","P009065","P009066","P009067","P009068","P009069","P009070","P009071","P009072","P009073",
"1400000US42003140200","Census Tract 1402, Allegheny County, Pennsylvania","2447","86","2361","2316","1737","84","1","484","1","9","45","40","6","2","21","0","1","0","1","0","1","0","0","0","1","7","0","5","3","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US42003140300","Census Tract 1403, Allegheny County, Pennsylvania","3440","79","3361","3309","2997","88","2","218","1","3","52","45","8","4","30","0","0","0","0","0","1","1","0","0","0","1","0","6","3","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US42003140400","Census Tract 1404, Allegheny County, Pennsylvania","2306","62","2244","2208","2045","53","3","95","0","12","36","33","1","4","23","0","0","0","4","0","0","0","0","0","0","1","0","3","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US42003140500","Census Tract 1405, Allegheny County, Pennsylvania","2054","69","1985","1904","701","1128","2","64","0","9","81","73","25","1","7","0","1","34","4","1","0","0","0","0","0","0","0","8","6","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US42003140600","Census Tract 1406, Allegheny County, Pennsylvania","3002","75","2927","2871","2587","186","1","83","2","12","56","52","18","4","21","1","1","4","1","0","1","0","0","0","0","1","0","4","0","3","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US42003140800","Census Tract 1408, Allegheny County, Pennsylvania","4554","167","4387","4310","3714","87","2","486","0","21","77","75","20","10","34","0","2","0","4","0","0","1","0","0","2","2","0","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US42003141000","Census Tract 1410, Allegheny County, Pennsylvania","928","23","905","894","845","17","1","29","1","1","11","11","0","1","9","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US42003141100","Census Tract 1411, Allegheny County, Pennsylvania","1361","31","1330","1302","1199","57","0","43","2","1","28","25","10","6","5","0","0","0","3","0","0","0","0","0","0","1","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US42003141300","Census Tract 1413, Allegheny County, Pennsylvania","5177","149","5028","4924","3943","203","2","756","1","19","104","96","9","7","66","0","1","1","1","0","1","0","0","0","3","7","0","7","2","4","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US42003141400","Census Tract 1414, Allegheny County, Pennsylvania","5351","172","5179","5064","4378","183","4","476","0","23","115","104","24","9","58","1","4","5","1","0","0","1","0","0","1","0","0","11","8","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US42003151600","Census Tract 1516, Allegheny County, Pennsylvania","2363","53","2310","2255","2141","72","4","36","0","2","55","45","19","10","12","0","1","2","0","0","0","1","0","0","0","0","0","10","9","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US42003151700","Census Tract 1517, Allegheny County, Pennsylvania","4931","156","4775","4685","4145","245","8","275","0","12","90","82","32","10","31","1","3","2","0","0","1","0","0","0","1","1","0","8","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US42003160800","Census Tract 1608, Allegheny County, Pennsylvania","2559","32","2527","2476","2232","199","5","27","5","8","51","48","26","7","7","0","0","7","1","0","0","0","0","0","0","0","0","3","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US42003160900","Census Tract 1609, Allegheny County, Pennsylvania","2872","56","2816","2778","2539","141","5","90","0","3","38","38","16","2","15","1","0","3","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US42003170200","Census Tract 1702, Allegheny County, Pennsylvania","3725","106","3619","3581","3472","51","2","53","2","1","38","35","16","5","10","0","0","0","1","0","1","0","0","0","1","1","0","3","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US42003170600","Census Tract 1706, Allegheny County, Pennsylvania","1864","60","1804","1764","1626","114","1","15","2","6","40","38","22","6","7","0","1","2","0","0","0","0","0","0","0","0","0","2","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US42003180300","Census Tract 1803, Allegheny County, Pennsylvania","2500","58","2442","2335","1450","870","8","1","0","6","107","100","83","5","0","0","1","4","0","4","3","0","0","0","0","0","0","7","6","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US42003180700","Census Tract 1807, Allegheny County, Pennsylvania","2011","43","1968","1925","1530","381","4","6","0","4","43","42","32","4","2","0","1","3","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US42003190300","Census Tract 1903, Allegheny County, Pennsylvania","1945","15","1930","1910","1840","52","1","17","0","0","20","18","10","1","4","0","3","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US42003191100","Census Tract 1911, Allegheny County, Pennsylvania","2425","30","2395","2348","2224","66","2","52","0","4","47","46","32","1","12","0","0","0","0","0","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US42003191400","Census Tract 1914, Allegheny County, Pennsylvania","2796","52","2744","2682","2384","268","2","22","0","6","62","51","39","2","3","1","0","5","0","0","0","0","0","0","1","0","0","6","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","2","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US42003191500","Census Tract 1915, Allegheny County, Pennsylvania","2047","30","2017","1958","1747","190","2","15","1","3","59","52","43","2","3","0","0","2","2","0","0","0","0","0","0","0","0","7","5","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US42003191600","Census Tract 1916, Allegheny County, Pennsylvania","4295","299","3996","3882","3254","557","3","61","0","7","114","104","80","6","5","0","1","10","0","1","0","1","0","0","0","0","0","10","6","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US42003191700","Census Tract 1917, Allegheny County, Pennsylvania","3448","71","3377","3301","3052","199","3","46","0","1","76","66","39","9","10","1","0","3","3","0","0","0","0","0","1","0","0","10","8","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US42003191800","Census Tract 1918, Allegheny County, Pennsylvania","5322","87","5235","5150","4884","205","3","46","0","12","85","83","56","16","11","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US42003191900","Census Tract 1919, Allegheny County, Pennsylvania","2183","30","2153","2110","1972","107","4","26","0","1","43","43","29","6","4","0","0","1","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US42003192000","Census Tract 1920, Allegheny County, Pennsylvania","3679","145","3534","3469","3021","373","5","53","0","17","65","58","43","6","6","0","1","2","0","0","0","0","0","0","0","0","0","7","6","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US42003202200","Census Tract 2022, Allegheny County, Pennsylvania","2568","36","2532","2431","1512","830","1","85","0","3","101","99","73","3","12","0","0","7","4","0","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US42003202300","Census Tract 2023, Allegheny County, Pennsylvania","4144","56","4088","4002","3618","166","2","210","0","6","86","80","21","16","36","0","2","0","0","0","0","0","0","0","1","4","0","6","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US42003210700","Census Tract 2107, Allegheny County, Pennsylvania","2130","29","2101","2052","331","1697","9","13","1","1","49","46","29","1","0","0","0","7","4","0","4","0","0","0","1","0","0","3","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US42003220600","Census Tract 2206, Allegheny County, Pennsylvania","1833","55","1778","1731","989","718","3","17","0","4","47","41","21","2","4","0","2","3","5","0","4","0","0","0","0","0","0","6","5","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US42003240600","Census Tract 2406, Allegheny County, Pennsylvania","2714","50","2664","2615","2170","327","2","107","0","9","49","45","24","6","6","0","1","2","0","0","0","0","0","5","0","1","0","4","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US42003241200","Census Tract 2412, Allegheny County, Pennsylvania","884","20","864","838","700","126","4","8","0","0","26","21","11","7","3","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US42003250300","Census Tract 2503, Allegheny County, Pennsylvania","1090","25","1065","1040","417","613","0","5","0","5","25","23","16","4","0","0","1","2","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US42003250700","Census Tract 2507, Allegheny County, Pennsylvania","761","5","756","723","142","577","0","0","1","3","33","29","17","1","1","0","0","6","2","1","1","0","0","0","0","0","0","4","3","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US42003250900","Census Tract 2509, Allegheny County, Pennsylvania","1285","25","1260","1228","556","661","2","1","0","8","32","28","18","2","3","0","0","0","0","0","5","0","0","0","0","0","0","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US42003260200","Census Tract 2602, Allegheny County, Pennsylvania","2285","52","2233","2165","1514","622","2","22","0","5","68","60","33","7","2","0","1","11","5","0","1","0","0","0","0","0","0","8","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US42003260700","Census Tract 2607, Allegheny County, Pennsylvania","1744","19","1725","1672","983","663","4","14","0","8","53","48","28","0","10","0","1","9","0","0","0","0","0","0","0","0","0","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
