"year","pf_id","facility","pollutant","tons_per_yr","ghg","hap","criteria","sulfur","current","lat","lon"
2010.0,737275.0,"Pittsburgh Allegheny County Thermal, LTD  (PACT)",Hexane,0.69,0,1,0,0,1,40.443302,-80.003668
2010.0,737275.0,"Pittsburgh Allegheny County Thermal, LTD  (PACT)",Lead,0.0002,0,1,1,0,1,40.443302,-80.003668
2010.0,737275.0,"Pittsburgh Allegheny County Thermal, LTD  (PACT)",Nitrogen Oxides,98.55,0,0,1,0,1,40.443302,-80.003668
2010.0,737275.0,"Pittsburgh Allegheny County Thermal, LTD  (PACT)","Particulate Matter < 10 Microns, Filterable",0.72,0,0,1,0,1,40.443302,-80.003668
2010.0,737275.0,"Pittsburgh Allegheny County Thermal, LTD  (PACT)","Particulate Matter < 2.5 Microns, Filterable",0.72,0,0,1,0,1,40.443302,-80.003668
2010.0,737275.0,"Pittsburgh Allegheny County Thermal, LTD  (PACT)",Sulfur Oxides,0.23,0,0,1,0,1,40.443302,-80.003668
2010.0,737275.0,"Pittsburgh Allegheny County Thermal, LTD  (PACT)",Volatile Organic Compounds,2.09,0,0,1,0,1,40.443302,-80.003668
2010.0,737276.0,Liberty Polyglass  Pultrusions,Ammonia,0.01,0,0,1,0,1,40.339539,-79.898455
2010.0,737276.0,Liberty Polyglass  Pultrusions,Carbon Monoxide,0.31,0,0,1,0,1,40.339539,-79.898455
2010.0,737276.0,Liberty Polyglass  Pultrusions,Hexane,0.01,0,1,0,0,1,40.339539,-79.898455
2010.0,737276.0,Liberty Polyglass  Pultrusions,Nitrogen Oxides,0.37,0,0,1,0,1,40.339539,-79.898455
2010.0,737276.0,Liberty Polyglass  Pultrusions,"Particulate Matter < 10 Microns, Filterable",0.06,0,0,1,0,1,40.339539,-79.898455
2010.0,737276.0,Liberty Polyglass  Pultrusions,"Particulate Matter < 2.5 Microns, Filterable",0.01,0,0,1,0,1,40.339539,-79.898455
2010.0,737276.0,Liberty Polyglass  Pultrusions,Styrene,9.47,0,1,0,0,1,40.339539,-79.898455
2010.0,737276.0,Liberty Polyglass  Pultrusions,Sulfur Oxides,0.0,0,0,1,0,1,40.339539,-79.898455
2010.0,737276.0,Liberty Polyglass  Pultrusions,Volatile Organic Compounds,9.55,0,0,1,0,1,40.339539,-79.898455
2010.0,737277.0,CLAIRTON SLAG INC/WEST ELIZABETH PAVING MATL PLT,Benzene,0.01,0,1,0,0,0,40.26972,-79.89806
2010.0,737277.0,CLAIRTON SLAG INC/WEST ELIZABETH PAVING MATL PLT,Carbon Monoxide,7.8,0,0,1,0,0,40.26972,-79.89806
2010.0,737277.0,CLAIRTON SLAG INC/WEST ELIZABETH PAVING MATL PLT,Ethylbenzene,0.0,0,1,0,0,0,40.26972,-79.89806
2010.0,737277.0,CLAIRTON SLAG INC/WEST ELIZABETH PAVING MATL PLT,Formaldehyde,0.01,0,1,0,0,0,40.26972,-79.89806
2010.0,737277.0,CLAIRTON SLAG INC/WEST ELIZABETH PAVING MATL PLT,Methane,0.25,1,0,0,0,0,40.26972,-79.89806
2010.0,737277.0,CLAIRTON SLAG INC/WEST ELIZABETH PAVING MATL PLT,Naphthalene,0.0,0,1,0,0,0,40.26972,-79.89806
2010.0,737277.0,CLAIRTON SLAG INC/WEST ELIZABETH PAVING MATL PLT,Nitrogen Oxides,12.49,0,0,1,0,0,40.26972,-79.89806
2010.0,737277.0,CLAIRTON SLAG INC/WEST ELIZABETH PAVING MATL PLT,"Particulate Matter < 10 Microns, Filterable",3.11,0,0,1,0,0,40.26972,-79.89806
2010.0,737277.0,CLAIRTON SLAG INC/WEST ELIZABETH PAVING MATL PLT,"Particulate Matter < 2.5 Microns, Filterable",2.94,0,0,1,0,0,40.26972,-79.89806
2010.0,737277.0,CLAIRTON SLAG INC/WEST ELIZABETH PAVING MATL PLT,Sulfur Oxides,0.86,0,0,1,0,0,40.26972,-79.89806
2010.0,737277.0,CLAIRTON SLAG INC/WEST ELIZABETH PAVING MATL PLT,Toluene,0.01,0,1,0,0,0,40.26972,-79.89806
2010.0,737277.0,CLAIRTON SLAG INC/WEST ELIZABETH PAVING MATL PLT,Volatile Organic Compounds,1.16,0,0,1,0,0,40.26972,-79.89806
2010.0,737277.0,CLAIRTON SLAG INC/WEST ELIZABETH PAVING MATL PLT,Xylenes (Isomers And Mixture),0.04,0,1,0,0,0,40.26972,-79.89806
2010.0,737278.0,NATL ENERGY TECH LAB/PGH,Ammonia,0.0,0,0,1,0,0,40.30278,-79.9775
2010.0,737278.0,NATL ENERGY TECH LAB/PGH,Carbon Monoxide,2.12,0,0,1,0,0,40.30278,-79.9775
2010.0,737278.0,NATL ENERGY TECH LAB/PGH,Formaldehyde,0.0,0,1,0,0,0,40.30278,-79.9775
2010.0,737278.0,NATL ENERGY TECH LAB/PGH,Hexane,0.02,0,1,0,0,0,40.30278,-79.9775
2010.0,737278.0,NATL ENERGY TECH LAB/PGH,Methane,0.03,1,0,0,0,0,40.30278,-79.9775
2010.0,737278.0,NATL ENERGY TECH LAB/PGH,Nickel,0.02,0,1,0,0,0,40.30278,-79.9775
2010.0,737278.0,NATL ENERGY TECH LAB/PGH,Nitrogen Oxides,2.52,0,0,1,0,0,40.30278,-79.9775
2010.0,737278.0,NATL ENERGY TECH LAB/PGH,"Particulate Matter < 10 Microns, Filterable",4.87,0,0,1,0,0,40.30278,-79.9775
2010.0,737278.0,NATL ENERGY TECH LAB/PGH,"Particulate Matter < 2.5 Microns, Filterable",0.59,0,0,1,0,0,40.30278,-79.9775
2010.0,737278.0,NATL ENERGY TECH LAB/PGH,Sulfur Oxides,0.0,0,0,1,0,0,40.30278,-79.9775
2010.0,737278.0,NATL ENERGY TECH LAB/PGH,Volatile Organic Compounds,0.21,0,0,1,0,0,40.30278,-79.9775
2010.0,737280.0,USA Waste - Monroeville Landfill Chambers,Acrylonitrile,0.14,0,1,0,0,1,40.4075,-79.79444
2010.0,737280.0,USA Waste - Monroeville Landfill Chambers,Carbon Monoxide,13.51,0,0,1,0,1,40.4075,-79.79444
2010.0,737280.0,USA Waste - Monroeville Landfill Chambers,Chloroethene (vinyl chloride),0.2,0,1,0,0,1,40.4075,-79.79444
2010.0,737280.0,USA Waste - Monroeville Landfill Chambers,"Ethylidene Dichloride (1,1-Dichloroethane)",0.1,0,1,0,0,1,40.4075,-79.79444
2010.0,737280.0,USA Waste - Monroeville Landfill Chambers,Hexane,0.24,0,1,0,0,1,40.4075,-79.79444
2010.0,737280.0,USA Waste - Monroeville Landfill Chambers,Hydrochloric Acid,1.09,0,1,0,0,1,40.4075,-79.79444
2010.0,737280.0,USA Waste - Monroeville Landfill Chambers,Methylene Chloride (Dichloromethane),0.52,0,1,0,0,1,40.4075,-79.79444
2010.0,737280.0,USA Waste - Monroeville Landfill Chambers,Nitrogen Oxides,41.44,0,0,1,0,1,40.4075,-79.79444
2010.0,737280.0,USA Waste - Monroeville Landfill Chambers,"Particulate Matter < 10 Microns, Filterable",16.55,0,0,1,0,1,40.4075,-79.79444
2010.0,737280.0,USA Waste - Monroeville Landfill Chambers,"Particulate Matter < 2.5 Microns, Filterable",15.21,0,0,1,0,1,40.4075,-79.79444
2010.0,737280.0,USA Waste - Monroeville Landfill Chambers,Sulfur Oxides,4.7,0,0,1,0,1,40.4075,-79.79444
2010.0,737280.0,USA Waste - Monroeville Landfill Chambers,Tetrachloroethylene (Perchloroethylene),0.27,0,1,0,0,1,40.4075,-79.79444
2010.0,737280.0,USA Waste - Monroeville Landfill Chambers,Trichloroethylene,0.16,0,1,0,0,1,40.4075,-79.79444
2010.0,737280.0,USA Waste - Monroeville Landfill Chambers,Volatile Organic Compounds,11.82,0,0,1,0,1,40.4075,-79.79444
2010.0,737280.0,USA Waste - Monroeville Landfill Chambers,Xylenes (Isomers And Mixture),0.55,0,1,0,0,1,40.4075,-79.79444
2010.0,737281.0,Buckeye Pipe Partners L.P (Coraopolis),"2,2,4-Trimethylpentane",0.09,0,1,0,0,1,40.527059,-80.18045
2010.0,737281.0,Buckeye Pipe Partners L.P (Coraopolis),Benzene,0.06,0,1,0,0,1,40.527059,-80.18045
2010.0,737281.0,Buckeye Pipe Partners L.P (Coraopolis),Carbon Monoxide,0.35,0,0,1,0,1,40.527059,-80.18045
2010.0,737281.0,Buckeye Pipe Partners L.P (Coraopolis),Cresols/Cresylic Acid (Isomers And Mixture),0.0,0,1,0,0,1,40.527059,-80.18045
2010.0,737281.0,Buckeye Pipe Partners L.P (Coraopolis),Hexane,0.44,0,1,0,0,1,40.527059,-80.18045
2010.0,737281.0,Buckeye Pipe Partners L.P (Coraopolis),Naphthalene,0.0,0,1,0,0,1,40.527059,-80.18045
2010.0,737281.0,Buckeye Pipe Partners L.P (Coraopolis),Nitrogen Oxides,0.89,0,0,1,0,1,40.527059,-80.18045
2010.0,737281.0,Buckeye Pipe Partners L.P (Coraopolis),Phenol,0.0,0,1,0,0,1,40.527059,-80.18045
2010.0,737281.0,Buckeye Pipe Partners L.P (Coraopolis),Styrene,0.01,0,1,0,0,1,40.527059,-80.18045
2010.0,737281.0,Buckeye Pipe Partners L.P (Coraopolis),Toluene,0.09,0,1,0,0,1,40.527059,-80.18045
2010.0,737281.0,Buckeye Pipe Partners L.P (Coraopolis),Volatile Organic Compounds,10.95,0,0,1,0,1,40.527059,-80.18045
2010.0,737281.0,Buckeye Pipe Partners L.P (Coraopolis),Xylenes (Isomers And Mixture),0.03,0,1,0,0,1,40.527059,-80.18045
2010.0,737282.0,MARATHON ASHLAND PETRO FLOREFFE TERM/ASPHALT TERM,Ammonia,0.11,0,0,1,0,0,40.257335,-79.916022
2010.0,737282.0,MARATHON ASHLAND PETRO FLOREFFE TERM/ASPHALT TERM,Benzene,0.01,0,1,0,0,0,40.257335,-79.916022
2010.0,737282.0,MARATHON ASHLAND PETRO FLOREFFE TERM/ASPHALT TERM,Carbon Monoxide,2.79,0,0,1,0,0,40.257335,-79.916022
2010.0,737282.0,MARATHON ASHLAND PETRO FLOREFFE TERM/ASPHALT TERM,Hexane,0.06,0,1,0,0,0,40.257335,-79.916022
2010.0,737282.0,MARATHON ASHLAND PETRO FLOREFFE TERM/ASPHALT TERM,Nitrogen Oxides,3.32,0,0,1,0,0,40.257335,-79.916022
2010.0,737282.0,MARATHON ASHLAND PETRO FLOREFFE TERM/ASPHALT TERM,"Particulate Matter < 10 Microns, Filterable",0.06,0,0,1,0,0,40.257335,-79.916022
2010.0,737282.0,MARATHON ASHLAND PETRO FLOREFFE TERM/ASPHALT TERM,"Particulate Matter < 2.5 Microns, Filterable",0.06,0,0,1,0,0,40.257335,-79.916022
2010.0,737282.0,MARATHON ASHLAND PETRO FLOREFFE TERM/ASPHALT TERM,Sulfur Oxides,0.02,0,0,1,0,0,40.257335,-79.916022
2010.0,737282.0,MARATHON ASHLAND PETRO FLOREFFE TERM/ASPHALT TERM,Toluene,0.01,0,1,0,0,0,40.257335,-79.916022
2010.0,737282.0,MARATHON ASHLAND PETRO FLOREFFE TERM/ASPHALT TERM,Volatile Organic Compounds,5.99,0,0,1,0,0,40.257335,-79.916022
2010.0,737283.0,"Sun Refining and Marketing, Pittsburgh","2,2,4-Trimethylpentane",0.14,0,1,0,0,1,40.486583,-79.944484
2010.0,737283.0,"Sun Refining and Marketing, Pittsburgh",Benzene,0.03,0,1,0,0,1,40.486583,-79.944484
2010.0,737283.0,"Sun Refining and Marketing, Pittsburgh",Carbon Monoxide,0.02,0,0,1,0,1,40.486583,-79.944484
2010.0,737283.0,"Sun Refining and Marketing, Pittsburgh",Hexane,0.21,0,1,0,0,1,40.486583,-79.944484
2010.0,737283.0,"Sun Refining and Marketing, Pittsburgh",Nitrogen Oxides,0.09,0,0,1,0,1,40.486583,-79.944484
2010.0,737283.0,"Sun Refining and Marketing, Pittsburgh",Toluene,0.13,0,1,0,0,1,40.486583,-79.944484
2010.0,737283.0,"Sun Refining and Marketing, Pittsburgh",Volatile Organic Compounds,23.98,0,0,1,0,1,40.486583,-79.944484
2010.0,737283.0,"Sun Refining and Marketing, Pittsburgh",Xylenes (Isomers And Mixture),0.09,0,1,0,0,1,40.486583,-79.944484
2010.0,737284.0,BP PROD NORTH AMER INC/CORAOPOLIS,"2,2,4-Trimethylpentane",0.12,0,1,0,0,0,40.52654,-80.179219
2010.0,737284.0,BP PROD NORTH AMER INC/CORAOPOLIS,Benzene,0.04,0,1,0,0,0,40.52654,-80.179219
2010.0,737284.0,BP PROD NORTH AMER INC/CORAOPOLIS,Carbon Monoxide,0.02,0,0,1,0,0,40.52654,-80.179219
2010.0,737284.0,BP PROD NORTH AMER INC/CORAOPOLIS,Hexane,0.55,0,1,0,0,0,40.52654,-80.179219
2010.0,737284.0,BP PROD NORTH AMER INC/CORAOPOLIS,Nitrogen Oxides,0.02,0,0,1,0,0,40.52654,-80.179219
2010.0,737284.0,BP PROD NORTH AMER INC/CORAOPOLIS,"Particulate Matter < 10 Microns, Filterable",0.01,0,0,1,0,0,40.52654,-80.179219
2010.0,737284.0,BP PROD NORTH AMER INC/CORAOPOLIS,"Particulate Matter < 2.5 Microns, Filterable",0.0,0,0,1,0,0,40.52654,-80.179219
2010.0,737284.0,BP PROD NORTH AMER INC/CORAOPOLIS,Sulfur Oxides,0.0,0,0,1,0,0,40.52654,-80.179219
2010.0,737284.0,BP PROD NORTH AMER INC/CORAOPOLIS,Toluene,0.13,0,1,0,0,0,40.52654,-80.179219
2010.0,737284.0,BP PROD NORTH AMER INC/CORAOPOLIS,Volatile Organic Compounds,11.24,0,0,1,0,0,40.52654,-80.179219
2010.0,737284.0,BP PROD NORTH AMER INC/CORAOPOLIS,Xylenes (Isomers And Mixture),0.06,0,1,0,0,0,40.52654,-80.179219
2010.0,737285.0,Buckeye Terminals (Indianola),Ammonia,0.26,0,0,1,0,1,40.571774,-79.862776
2010.0,737285.0,Buckeye Terminals (Indianola),Benzene,0.21,0,1,0,0,1,40.571774,-79.862776
2010.0,737285.0,Buckeye Terminals (Indianola),Carbon Monoxide,6.76,0,0,1,0,1,40.571774,-79.862776
2010.0,737285.0,Buckeye Terminals (Indianola),Formaldehyde,0.01,0,1,0,0,1,40.571774,-79.862776
2010.0,737285.0,Buckeye Terminals (Indianola),Hexane,0.28,0,1,0,0,1,40.571774,-79.862776
2010.0,737285.0,Buckeye Terminals (Indianola),Methane,0.18,1,0,0,0,1,40.571774,-79.862776
2010.0,737285.0,Buckeye Terminals (Indianola),Nitrogen Oxides,8.01,0,0,1,0,1,40.571774,-79.862776
2010.0,737285.0,Buckeye Terminals (Indianola),"Particulate Matter < 10 Microns, Filterable",0.61,0,0,1,0,1,40.571774,-79.862776
2010.0,737285.0,Buckeye Terminals (Indianola),"Particulate Matter < 2.5 Microns, Filterable",0.16,0,0,1,0,1,40.571774,-79.862776
2010.0,737285.0,Buckeye Terminals (Indianola),Sulfur Oxides,0.04,0,0,1,0,1,40.571774,-79.862776
2010.0,737285.0,Buckeye Terminals (Indianola),Toluene,0.24,0,1,0,0,1,40.571774,-79.862776
2010.0,737285.0,Buckeye Terminals (Indianola),Volatile Organic Compounds,33.6,0,0,1,0,1,40.571774,-79.862776
2010.0,737285.0,Buckeye Terminals (Indianola),Xylenes (Isomers And Mixture),0.11,0,1,0,0,1,40.571774,-79.862776
2010.0,737288.0,LHT Coraopolis Terminal,"2,2,4-Trimethylpentane",0.25,0,1,0,0,1,40.525101,-80.175696
2010.0,737288.0,LHT Coraopolis Terminal,Ammonia,0.0,0,0,1,0,1,40.525101,-80.175696
2010.0,737288.0,LHT Coraopolis Terminal,Benzene,0.32,0,1,0,0,1,40.525101,-80.175696
2010.0,737288.0,LHT Coraopolis Terminal,Carbon Monoxide,0.06,0,0,1,0,1,40.525101,-80.175696
2010.0,737288.0,LHT Coraopolis Terminal,Formaldehyde,0.0,0,1,0,0,1,40.525101,-80.175696
2010.0,737288.0,LHT Coraopolis Terminal,Hexane,0.56,0,1,0,0,1,40.525101,-80.175696
2010.0,737288.0,LHT Coraopolis Terminal,Methane,0.0,1,0,0,0,1,40.525101,-80.175696
2010.0,737288.0,LHT Coraopolis Terminal,Nitrogen Oxides,0.07,0,0,1,0,1,40.525101,-80.175696
2010.0,737288.0,LHT Coraopolis Terminal,"Particulate Matter < 10 Microns, Filterable",0.01,0,0,1,0,1,40.525101,-80.175696
2010.0,737288.0,LHT Coraopolis Terminal,"Particulate Matter < 2.5 Microns, Filterable",0.01,0,0,1,0,1,40.525101,-80.175696
2010.0,737288.0,LHT Coraopolis Terminal,Polycyclic Organic Matter,0.0,0,1,0,0,1,40.525101,-80.175696
2010.0,737288.0,LHT Coraopolis Terminal,Sulfur Oxides,0.0,0,0,1,0,1,40.525101,-80.175696
2010.0,737288.0,LHT Coraopolis Terminal,Toluene,0.46,0,1,0,0,1,40.525101,-80.175696
2010.0,737288.0,LHT Coraopolis Terminal,Volatile Organic Compounds,37.49,0,0,1,0,1,40.525101,-80.175696
2010.0,737288.0,LHT Coraopolis Terminal,Xylenes (Isomers And Mixture),0.19,0,1,0,0,1,40.525101,-80.175696
2010.0,737289.0,PGH IAP ARS/911 WING AIR RESERVE STA,Acetaldehyde,0.0,0,1,0,0,0,40.49222,-80.21139
2010.0,737289.0,PGH IAP ARS/911 WING AIR RESERVE STA,Acrolein,0.0,0,1,0,0,0,40.49222,-80.21139
2010.0,737289.0,PGH IAP ARS/911 WING AIR RESERVE STA,Benzene,0.0,0,1,0,0,0,40.49222,-80.21139
2010.0,737289.0,PGH IAP ARS/911 WING AIR RESERVE STA,Carbon Monoxide,18.08,0,0,1,0,0,40.49222,-80.21139
2010.0,737289.0,PGH IAP ARS/911 WING AIR RESERVE STA,Cobalt,0.0,0,1,0,0,0,40.49222,-80.21139
2010.0,737289.0,PGH IAP ARS/911 WING AIR RESERVE STA,Formaldehyde,0.02,0,1,0,0,0,40.49222,-80.21139
2010.0,737289.0,PGH IAP ARS/911 WING AIR RESERVE STA,Hexane,0.03,0,1,0,0,0,40.49222,-80.21139
2010.0,737289.0,PGH IAP ARS/911 WING AIR RESERVE STA,Methane,0.03,1,0,0,0,0,40.49222,-80.21139
2010.0,737289.0,PGH IAP ARS/911 WING AIR RESERVE STA,Methyl Isobutyl Ketone (4-Methyl-2-Pentanone),0.0,0,1,0,0,0,40.49222,-80.21139
2010.0,737289.0,PGH IAP ARS/911 WING AIR RESERVE STA,Naphthalene,0.0,0,1,0,0,0,40.49222,-80.21139
2010.0,737289.0,PGH IAP ARS/911 WING AIR RESERVE STA,Nitrogen Oxides,31.79,0,0,1,0,0,40.49222,-80.21139
2010.0,737289.0,PGH IAP ARS/911 WING AIR RESERVE STA,"Particulate Matter < 10 Microns, Filterable",8.39,0,0,1,0,0,40.49222,-80.21139
2010.0,737289.0,PGH IAP ARS/911 WING AIR RESERVE STA,"Particulate Matter < 2.5 Microns, Filterable",3.69,0,0,1,0,0,40.49222,-80.21139
2010.0,737289.0,PGH IAP ARS/911 WING AIR RESERVE STA,Sulfur Oxides,1.76,0,0,1,0,0,40.49222,-80.21139
2010.0,737289.0,PGH IAP ARS/911 WING AIR RESERVE STA,Toluene,0.0,0,1,0,0,0,40.49222,-80.21139
2010.0,737289.0,PGH IAP ARS/911 WING AIR RESERVE STA,Volatile Organic Compounds,4.19,0,0,1,0,0,40.49222,-80.21139
2010.0,737289.0,PGH IAP ARS/911 WING AIR RESERVE STA,Xylenes (Isomers And Mixture),0.0,0,1,0,0,0,40.49222,-80.21139
2010.0,737291.0,INEOS Composites,"1,2-Ethanediol (Ethylene Glycol)",0.2,0,1,0,0,1,40.499237,-80.080953
2010.0,737291.0,INEOS Composites,Ammonia,0.1,0,0,1,0,1,40.499237,-80.080953
2010.0,737291.0,INEOS Composites,Carbon Monoxide,6.41,0,0,1,0,1,40.499237,-80.080953
2010.0,737291.0,INEOS Composites,Hexane,0.05,0,1,0,0,1,40.499237,-80.080953
2010.0,737291.0,INEOS Composites,Hydrochloric Acid,0.02,0,1,0,0,1,40.499237,-80.080953
2010.0,737291.0,INEOS Composites,Maleic Anhydride,0.43,0,1,0,0,1,40.499237,-80.080953
2010.0,737291.0,INEOS Composites,Mercury,0.0001,0,1,0,0,1,40.499237,-80.080953
2010.0,737291.0,INEOS Composites,Methyl Methacrylate,0.96,0,1,0,0,1,40.499237,-80.080953
2010.0,737291.0,INEOS Composites,Nitrogen Oxides,10.69,0,0,1,0,1,40.499237,-80.080953
2010.0,737291.0,INEOS Composites,"Particulate Matter < 10 Microns, Filterable",2.11,0,0,1,0,1,40.499237,-80.080953
2010.0,737291.0,INEOS Composites,"Particulate Matter < 2.5 Microns, Filterable",1.79,0,0,1,0,1,40.499237,-80.080953
2010.0,737291.0,INEOS Composites,Phthalic Anhydride,0.87,0,1,0,0,1,40.499237,-80.080953
2010.0,737291.0,INEOS Composites,Styrene,4.85,0,1,0,0,1,40.499237,-80.080953
2010.0,737291.0,INEOS Composites,Sulfur Oxides,0.06,0,0,1,0,1,40.499237,-80.080953
2010.0,737291.0,INEOS Composites,Volatile Organic Compounds,10.3,0,0,1,0,1,40.499237,-80.080953
2010.0,737292.0,Allegheny County Airport Authority/Pittsburgh International Airport,"1,2-Ethanediol (Ethylene Glycol)",0.47,0,1,0,0,1,40.49807,-80.23415
2010.0,737292.0,Allegheny County Airport Authority/Pittsburgh International Airport,Carbon Monoxide,8.39,0,0,1,0,1,40.49807,-80.23415
2010.0,737292.0,Allegheny County Airport Authority/Pittsburgh International Airport,"Ethylene Dichloride (1,2-Dichloroethane)",0.0,0,1,0,0,1,40.49807,-80.23415
2010.0,737292.0,Allegheny County Airport Authority/Pittsburgh International Airport,Formaldehyde,0.0,0,1,0,0,1,40.49807,-80.23415
2010.0,737292.0,Allegheny County Airport Authority/Pittsburgh International Airport,Glycol Ethers,0.17,0,1,0,0,1,40.49807,-80.23415
2010.0,737292.0,Allegheny County Airport Authority/Pittsburgh International Airport,Hexane,0.1,0,1,0,0,1,40.49807,-80.23415
2010.0,737292.0,Allegheny County Airport Authority/Pittsburgh International Airport,Methane,0.0,1,0,0,0,1,40.49807,-80.23415
2010.0,737292.0,Allegheny County Airport Authority/Pittsburgh International Airport,Methanol,2.33,0,1,0,0,1,40.49807,-80.23415
2010.0,737292.0,Allegheny County Airport Authority/Pittsburgh International Airport,Nitrogen Oxides,10.49,0,0,1,0,1,40.49807,-80.23415
2010.0,737292.0,Allegheny County Airport Authority/Pittsburgh International Airport,"Particulate Matter < 10 Microns, Filterable",3.46,0,0,1,0,1,40.49807,-80.23415
2010.0,737292.0,Allegheny County Airport Authority/Pittsburgh International Airport,"Particulate Matter < 2.5 Microns, Filterable",3.2,0,0,1,0,1,40.49807,-80.23415
2010.0,737292.0,Allegheny County Airport Authority/Pittsburgh International Airport,Sulfur Oxides,0.07,0,0,1,0,1,40.49807,-80.23415
2010.0,737292.0,Allegheny County Airport Authority/Pittsburgh International Airport,Toluene,0.08,0,1,0,0,1,40.49807,-80.23415
2010.0,737292.0,Allegheny County Airport Authority/Pittsburgh International Airport,Trichloroethylene,0.13,0,1,0,0,1,40.49807,-80.23415
2010.0,737292.0,Allegheny County Airport Authority/Pittsburgh International Airport,Volatile Organic Compounds,23.25,0,0,1,0,1,40.49807,-80.23415
2010.0,737292.0,Allegheny County Airport Authority/Pittsburgh International Airport,Xylenes (Isomers And Mixture),0.12,0,1,0,0,1,40.49807,-80.23415
2010.0,737293.0,Galvtech,Carbon Monoxide,5.5,0,0,1,0,1,40.389788,-79.931697
2010.0,737293.0,Galvtech,Formaldehyde,0.0,0,1,0,0,1,40.389788,-79.931697
2010.0,737293.0,Galvtech,Hexane,0.03,0,1,0,0,1,40.389788,-79.931697
2010.0,737293.0,Galvtech,Methane,0.04,1,0,0,0,1,40.389788,-79.931697
2010.0,737293.0,Galvtech,Nitrogen Oxides,30.32,0,0,1,0,1,40.389788,-79.931697
2010.0,737293.0,Galvtech,"Particulate Matter < 10 Microns, Filterable",2.88,0,0,1,0,1,40.389788,-79.931697
2010.0,737293.0,Galvtech,"Particulate Matter < 2.5 Microns, Filterable",2.78,0,0,1,0,1,40.389788,-79.931697
2010.0,737293.0,Galvtech,Sulfur Oxides,0.1,0,0,1,0,1,40.389788,-79.931697
2010.0,737293.0,Galvtech,Toluene,0.0,0,1,0,0,1,40.389788,-79.931697
2010.0,737293.0,Galvtech,Volatile Organic Compounds,2.81,0,0,1,0,1,40.389788,-79.931697
2010.0,737294.0,Lindy Paving - Second Avenue Plant,Ammonia,0.0,0,0,1,0,1,40.435127,-79.972052
2010.0,737294.0,Lindy Paving - Second Avenue Plant,Benzene,0.12,0,1,0,0,1,40.435127,-79.972052
2010.0,737294.0,Lindy Paving - Second Avenue Plant,Carbon Monoxide,29.55,0,0,1,0,1,40.435127,-79.972052
2010.0,737294.0,Lindy Paving - Second Avenue Plant,Ethylbenzene,0.02,0,1,0,0,1,40.435127,-79.972052
2010.0,737294.0,Lindy Paving - Second Avenue Plant,Formaldehyde,0.95,0,1,0,0,1,40.435127,-79.972052
2010.0,737294.0,Lindy Paving - Second Avenue Plant,Hexane,0.28,0,1,0,0,1,40.435127,-79.972052
2010.0,737294.0,Lindy Paving - Second Avenue Plant,Lead,0.0002,0,1,1,0,1,40.435127,-79.972052
2010.0,737294.0,Lindy Paving - Second Avenue Plant,Methane,1.53,1,0,0,0,1,40.435127,-79.972052
2010.0,737294.0,Lindy Paving - Second Avenue Plant,Nitrogen Oxides,17.35,0,0,1,0,1,40.435127,-79.972052
2010.0,737294.0,Lindy Paving - Second Avenue Plant,"Particulate Matter < 10 Microns, Filterable",3.99,0,0,1,0,1,40.435127,-79.972052
2010.0,737294.0,Lindy Paving - Second Avenue Plant,"Particulate Matter < 2.5 Microns, Filterable",1.84,0,0,1,0,1,40.435127,-79.972052
2010.0,737294.0,Lindy Paving - Second Avenue Plant,Sulfur Oxides,1.56,0,0,1,0,1,40.435127,-79.972052
2010.0,737294.0,Lindy Paving - Second Avenue Plant,Toluene,0.02,0,1,0,0,1,40.435127,-79.972052
2010.0,737294.0,Lindy Paving - Second Avenue Plant,Volatile Organic Compounds,9.88,0,0,1,0,1,40.435127,-79.972052
2010.0,737294.0,Lindy Paving - Second Avenue Plant,Xylenes (Isomers And Mixture),0.03,0,1,0,0,1,40.435127,-79.972052
2010.0,737297.0,PPG IND/CHEM TECH CTR,Ammonia,0.01,0,0,1,0,0,40.442122,-79.732379
2010.0,737297.0,PPG IND/CHEM TECH CTR,Carbon Monoxide,2.54,0,0,1,0,0,40.442122,-79.732379
2010.0,737297.0,PPG IND/CHEM TECH CTR,Chloroform,0.29,0,1,0,0,0,40.442122,-79.732379
2010.0,737297.0,PPG IND/CHEM TECH CTR,Formaldehyde,0.0,0,1,0,0,0,40.442122,-79.732379
2010.0,737297.0,PPG IND/CHEM TECH CTR,Hexane,1.24,0,1,0,0,0,40.442122,-79.732379
2010.0,737297.0,PPG IND/CHEM TECH CTR,Hydrochloric Acid,0.29,0,1,0,0,0,40.442122,-79.732379
2010.0,737297.0,PPG IND/CHEM TECH CTR,Methane,0.07,1,0,0,0,0,40.442122,-79.732379
2010.0,737297.0,PPG IND/CHEM TECH CTR,Methanol,0.22,0,1,0,0,0,40.442122,-79.732379
2010.0,737297.0,PPG IND/CHEM TECH CTR,Methyl Isobutyl Ketone (4-Methyl-2-Pentanone),0.35,0,1,0,0,0,40.442122,-79.732379
2010.0,737297.0,PPG IND/CHEM TECH CTR,Methylene Chloride (Dichloromethane),1.18,0,1,0,0,0,40.442122,-79.732379
2010.0,737297.0,PPG IND/CHEM TECH CTR,Nitrogen Oxides,3.16,0,0,1,0,0,40.442122,-79.732379
